-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/1990 through 03/31/2020 
Location: Latitude  34.6078   Longitude 43.6908 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 140.22 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
WS10M_MIN MERRA2 1/2x1/2 Minimum Wind Speed at 10 Meters (m/s) 
T2M_MAX MERRA2 1/2x1/2 Maximum Temperature at 2 Meters (C) 
ALLSKY_SFC_LW_DWN SRB/FLASHFlux 1/2x1/2 Downward Thermal Infrared (Longwave) Radiative Flux (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
T2M_MIN MERRA2 1/2x1/2 Minimum Temperature at 2 Meters (C) 
WS10M_MAX MERRA2 1/2x1/2 Maximum Wind Speed at 10 Meters (m/s) 
KT SRB/FLASHFlux 1/2x1/2 Insolation Clearness Index (dimensionless) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
-END HEADER-
LAT,LON,YEAR,MO,DY,RH2M,T2M_MAX,T2M_MIN,T2M,WS10M,ALLSKY_SFC_LW_DWN,TS,WS10M_MIN,WS10M_MAX,KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
34.60781,43.69081,2014,08,23,   15.62,   42.05,   26.35,   34.19,    2.92,              9.00,   35.12,    1.03,    5.13,              0.69,              7.10,              7.06
34.60781,43.69081,2014,08,24,   14.34,   42.84,   29.29,   36.15,    2.20,              9.31,   36.00,    0.67,    4.48,              0.70,              7.00,              6.93
34.60781,43.69081,2014,08,25,   11.47,   44.95,   28.38,   37.39,    1.87,              9.84,   37.40,    0.43,    3.12,              0.69,              6.86,              6.77
34.60781,43.69081,2014,08,26,   10.05,   46.14,   28.32,   38.22,    1.64,              9.94,   38.30,    0.19,    3.77,              0.68,              6.88,              6.81
34.60781,43.69081,2014,08,27,    9.33,   47.22,   30.80,   38.87,    1.85,              9.91,   38.98,    0.73,    2.89,              0.69,              6.84,              6.74
34.60781,43.69081,2014,08,28,    9.84,   47.16,   29.74,   37.96,    3.21,              9.89,   39.03,    1.08,    4.95,              0.69,              6.82,              6.75
34.60781,43.69081,2014,08,29,   13.65,   46.24,   29.52,   37.51,    3.55,              9.90,   39.29,    0.57,    5.53,              0.66,              6.74,              6.62
34.60781,43.69081,2014,08,30,   19.12,   43.48,   27.83,   35.71,    4.15,              9.55,   37.40,    2.70,    6.02,              0.68,              6.73,              6.65
34.60781,43.69081,2014,08,31,   19.04,   42.72,   29.21,   35.87,    1.61,              9.74,   38.24,    0.08,    3.48,              0.68,              6.62,              6.56
34.60781,43.69081,2014,09,01,   13.38,   44.28,   27.83,   35.71,    3.01,              9.19,   37.37,    1.89,    4.02,              0.70,              6.89,              6.86
34.60781,43.69081,2014,09,02,   13.23,   44.60,   26.73,   35.84,    3.16,              9.32,   36.87,    2.41,    3.96,              0.70,              6.79,              6.72
34.60781,43.69081,2014,09,03,   17.79,   44.42,   29.54,   36.69,    3.31,              9.70,   37.75,    0.29,    6.82,              0.70,              6.60,              6.60
34.60781,43.69081,2014,09,04,   17.89,   41.88,   26.50,   33.94,    4.56,              9.10,   35.50,    2.93,    6.40,              0.70,              6.72,              6.62
34.60781,43.69081,2014,09,05,   22.91,   39.57,   24.81,   32.41,    3.54,              9.03,   34.15,    2.67,    4.73,              0.68,              6.61,              6.56
34.60781,43.69081,2014,09,06,   19.20,   41.55,   25.63,   33.45,    3.32,              9.35,   35.31,    1.22,    6.11,              0.69,              6.53,              6.53
34.60781,43.69081,2014,09,07,   20.06,   40.46,   26.08,   33.23,    3.37,              9.45,   35.11,    1.25,    5.19,              0.68,              6.47,              6.41
34.60781,43.69081,2014,09,08,   25.01,   39.08,   25.46,   32.28,    4.12,              9.36,   34.18,    2.94,    6.10,              0.69,              6.37,              6.37
34.60781,43.69081,2014,09,09,   23.74,   38.36,   24.17,   31.27,    3.83,              9.04,   33.00,    2.71,    5.67,              0.68,              6.40,              6.33
34.60781,43.69081,2014,09,10,   22.65,   38.63,   24.51,   31.41,    3.99,              8.98,   32.82,    1.85,    6.51,              0.69,              6.37,              6.35
34.60781,43.69081,2014,09,11,   22.03,   39.51,   22.53,   31.43,    5.21,              8.98,   32.70,    1.96,    8.44,              0.67,              6.35,              6.28
34.60781,43.69081,2014,09,12,   22.06,   39.22,   22.98,   31.29,    5.57,              8.78,   32.48,    3.32,    8.40,              0.68,              6.38,              6.29
34.60781,43.69081,2014,09,13,   24.88,   37.96,   21.97,   30.25,    4.19,              8.87,   31.82,    3.12,    5.32,              0.68,              6.26,              6.20
34.60781,43.69081,2014,09,14,   22.69,   38.69,   23.29,   31.09,    3.92,              9.09,   32.47,    2.67,    6.08,              0.67,              6.17,              6.12
34.60781,43.69081,2014,09,15,   23.50,   39.70,   24.70,   32.37,    3.35,              9.59,   34.19,    2.15,    5.12,              0.67,              6.02,              5.97
34.60781,43.69081,2014,09,16,   27.58,   37.74,   25.97,   31.27,    4.48,              9.45,   32.87,    3.23,    6.46,              0.67,-999,              5.93
34.60781,43.69081,2014,09,17,   29.44,   36.97,   24.19,   30.27,    3.65,              8.98,   32.03,    2.92,    4.54,              0.67,              5.99,              5.91
34.60781,43.69081,2014,09,18,   23.36,   37.78,   23.34,   30.57,    3.19,              8.91,   31.66,    1.90,    4.55,              0.68,              6.02,              5.95
34.60781,43.69081,2014,09,19,   21.13,   38.98,   24.53,   31.67,    2.15,              9.14,   32.52,    1.21,    3.08,              0.69,              5.93,              5.90
34.60781,43.69081,2014,09,20,   20.56,   39.91,   24.81,   31.82,    3.55,              9.27,   32.93,    1.12,    5.71,              0.66,              5.87,              5.81
34.60781,43.69081,2014,09,21,   23.76,   35.80,   23.45,   29.08,    4.64,              8.71,   30.59,    3.08,    6.18,              0.69,              5.89,              5.86
34.60781,43.69081,2014,09,22,   24.55,   34.77,   21.03,   27.96,    2.77,              8.55,   29.13,    1.24,    4.83,              0.68,              5.85,              5.78
34.60781,43.69081,2014,09,23,   28.63,   34.13,   21.74,   27.64,    3.42,              8.73,   29.07,    2.48,    4.69,              0.67,              5.76,              5.70
34.60781,43.69081,2014,09,24,   27.10,   35.90,   21.51,   28.47,    3.30,              8.91,   29.43,    1.21,    5.53,              0.68,              5.70,              5.70
34.60781,43.69081,2014,09,25,   33.48,   36.48,   23.34,   29.52,    3.94,              9.25,   30.82,    2.54,    6.43,              0.66,              5.59,              5.59
34.60781,43.69081,2014,09,26,   32.94,   34.67,   22.98,   28.64,    3.48,              8.92,   30.17,    2.67,    4.94,              0.66,              5.61,              5.56
34.60781,43.69081,2014,09,27,   22.11,   34.87,   21.13,   27.98,    2.63,              8.70,   29.20,    1.38,    4.07,              0.67,              5.62,              5.54
34.60781,43.69081,2014,09,28,   23.88,   36.18,   21.84,   28.93,    3.26,              8.95,   29.44,    0.32,    4.81,              0.67,              5.53,              5.44
34.60781,43.69081,2014,09,29,   32.32,   33.61,   21.57,   27.15,    3.71,              9.11,   28.74,    1.45,    6.13,              0.66,              5.36,              5.31
34.60781,43.69081,2014,09,30,   32.08,   33.13,   19.16,   26.04,    3.48,              8.77,   27.71,    2.62,    4.12,              0.65,              5.38,              5.31
34.60781,43.69081,2014,10,01,   27.36,   35.32,   21.02,   27.99,    3.27,              9.02,   29.32,    2.06,    4.53,              0.64,              5.24,              5.13
34.60781,43.69081,2014,10,02,   20.31,   38.95,   23.41,   30.44,    4.83,              9.61,   30.71,    3.18,    7.67,              0.43,-999,              3.43
34.60781,43.69081,2014,10,03,   29.04,   33.91,   22.40,   27.58,    3.34,              8.65,   28.28,    2.08,    5.58,              0.64,              5.26,              5.12
34.60781,43.69081,2014,10,04,   28.25,   34.00,   20.95,   27.47,    2.02,              8.47,   27.70,    0.40,    4.02,              0.65,              5.21,              5.13
34.60781,43.69081,2014,10,05,   23.60,   35.38,   20.69,   28.32,    2.08,              8.67,   28.22,    0.23,    3.60,              0.65,              5.10,              5.06
34.60781,43.69081,2014,10,06,   22.28,   35.16,   22.07,   27.57,    3.02,              8.25,   27.90,    0.47,    5.25,              0.67,              5.19,              5.09
34.60781,43.69081,2014,10,07,   24.29,   34.63,   18.62,   25.89,    3.79,              8.08,   26.62,    2.84,    5.24,              0.68,              5.14,              5.08
34.60781,43.69081,2014,10,08,   23.07,   33.95,   18.44,   25.66,    2.95,              8.04,   26.77,    0.28,    4.89,              0.66,              5.13,              5.03
34.60781,43.69081,2014,10,09,   24.29,   34.44,   20.22,   26.68,    2.72,              8.81,   26.94,    1.34,    4.02,              0.60,-999,              4.49
34.60781,43.69081,2014,10,10,   29.12,   35.44,   22.97,   28.14,    2.24,              9.55,   28.46,    0.27,    7.36,              0.54,-999,              4.06
34.60781,43.69081,2014,10,11,   36.90,   33.88,   22.56,   27.93,    2.44,              9.85,   28.47,    1.22,    3.76,              0.44,-999,              3.24
34.60781,43.69081,2014,10,12,   36.95,   34.48,   23.32,   27.11,    1.90,              9.82,   27.86,    0.29,    6.61,              0.24,-999,              1.79
34.60781,43.69081,2014,10,13,   40.21,   32.49,   20.94,   26.47,    2.92,              8.91,   27.40,    1.22,    4.36,              0.63,              4.71,              4.65
34.60781,43.69081,2014,10,14,   33.60,   33.34,   20.97,   26.82,    3.81,              9.46,   27.06,    1.60,    5.58,              0.34,-999,              2.41
34.60781,43.69081,2014,10,15,   42.07,   32.90,   22.71,   26.69,    4.88,              9.26,   27.80,    2.67,    7.11,              0.61,-999,              4.38
34.60781,43.69081,2014,10,16,   52.90,   29.84,   21.86,   25.12,    3.61,              9.63,   26.51,    1.36,    5.25,              0.32,-999,              2.30
34.60781,43.69081,2014,10,17,   61.28,   24.83,   17.94,   21.68,    3.32,              8.43,   21.83,    1.00,    5.63,              0.64,              4.48,              4.47
34.60781,43.69081,2014,10,18,   52.98,   26.58,   16.49,   20.78,    2.53,              8.95,   20.72,    1.16,    4.02,              0.50,-999,              3.51
34.60781,43.69081,2014,10,19,   48.30,   29.95,   16.20,   22.65,    4.95,              8.95,   22.67,    2.30,    8.70,              0.61,              4.34,              4.30
34.60781,43.69081,2014,10,20,   65.03,   25.53,   13.53,   18.96,    3.88,              8.72,   19.94,    0.95,    8.75,              0.42,-999,              2.90
34.60781,43.69081,2014,10,21,   57.57,   21.60,   11.79,   16.35,    2.56,              7.73,   17.46,    0.69,    4.21,              0.51,-999,              3.45
34.60781,43.69081,2014,10,22,   49.60,   23.01,   10.72,   17.15,    1.91,              7.40,   17.50,    0.35,    3.75,              0.63,              4.37,              4.33
34.60781,43.69081,2014,10,23,   50.82,   25.16,   12.37,   18.37,    2.21,              7.79,   18.70,    0.85,    3.23,              0.65,-999,              4.30
34.60781,43.69081,2014,10,24,   47.82,   26.50,   13.95,   19.25,    2.72,              7.80,   19.38,    1.16,    3.46,              0.63,              4.26,              4.20
34.60781,43.69081,2014,10,25,   47.52,   27.42,   14.26,   19.64,    2.72,              7.74,   19.55,    0.92,    3.85,              0.64,              4.24,              4.19
34.60781,43.69081,2014,10,26,   49.67,   28.12,   14.55,   20.06,    2.78,              7.83,   19.86,    1.87,    3.91,              0.65,              4.17,              4.17
34.60781,43.69081,2014,10,27,   47.10,   28.60,   15.00,   20.82,    3.15,              8.40,   20.58,    2.17,    4.19,              0.62,              4.02,              3.99
34.60781,43.69081,2014,10,28,   41.39,   29.70,   15.43,   21.32,    4.75,              8.29,   21.29,    3.60,    6.14,              0.62,              4.03,              3.96
34.60781,43.69081,2014,10,29,   40.96,   29.92,   16.26,   21.92,    2.72,              8.77,   21.84,    0.67,    4.70,              0.55,-999,              3.44
34.60781,43.69081,2014,10,30,   58.94,   23.95,   16.97,   20.04,    4.20,              8.72,   19.94,    1.94,    8.13,              0.59,-999,              3.73
34.60781,43.69081,2014,10,31,   61.27,   23.28,   16.72,   19.16,    3.34,              8.86,   19.55,    1.25,    5.56,              0.43,-999,              2.69
34.60781,43.69081,2014,11,01,   59.44,   22.98,   14.43,   18.33,    2.94,              8.12,   18.77,    0.67,    5.28,              0.64,-999,              3.95
34.60781,43.69081,2014,11,02,   57.75,   22.61,   12.62,   17.55,    2.85,              8.13,   17.97,    0.62,    4.99,              0.64,-999,              3.91
34.60781,43.69081,2014,11,03,   71.00,   20.95,   12.16,   16.67,    2.73,              8.36,   17.77,    1.23,    4.43,              0.54,-999,              3.32
34.60781,43.69081,2014,11,04,   45.24,   18.93,    6.32,   11.52,    3.95,              6.39,   12.08,    2.18,    6.49,              0.67,              4.14,              4.10
34.60781,43.69081,2014,11,05,   42.01,   19.37,    4.64,   11.39,    3.27,              6.30,   11.79,    1.93,    4.85,              0.67,              4.06,              4.01
34.60781,43.69081,2014,11,06,   34.10,   20.62,    5.08,   11.88,    5.01,              6.17,   11.99,    3.70,    6.35,              0.66,              4.06,              4.01
34.60781,43.69081,2014,11,07,   34.33,   24.15,    4.83,   13.31,    3.43,              6.19,   12.93,    0.80,    4.99,              0.69,              4.07,              4.01
34.60781,43.69081,2014,11,08,   31.26,   24.23,    7.33,   15.22,    2.41,              6.32,   13.95,    0.27,    4.27,              0.67,              4.00,              3.94
34.60781,43.69081,2014,11,09,   29.66,   23.32,    8.95,   15.11,    1.96,              6.25,   13.22,    0.50,    3.01,              0.68,              3.96,              3.91
34.60781,43.69081,2014,11,10,   32.30,   22.53,    9.52,   14.34,    2.22,              6.81,   13.17,    0.18,    3.45,              0.66,              3.81,              3.75
34.60781,43.69081,2014,11,11,   35.66,   22.73,    8.40,   13.98,    2.37,              6.79,   13.41,    0.79,    3.61,              0.65,              3.76,              3.71
34.60781,43.69081,2014,11,12,   32.92,   23.18,    9.08,   14.99,    2.00,              6.73,   13.18,    0.41,    3.17,              0.65,              3.71,              3.68
34.60781,43.69081,2014,11,13,   31.63,   22.87,    9.27,   15.51,    2.72,              7.08,   14.47,    1.24,    3.71,              0.63,              3.65,              3.61
34.60781,43.69081,2014,11,14,   27.77,   25.20,   13.02,   18.01,    5.46,              8.34,   17.34,    3.64,    9.58,              0.54,-999,              2.99
34.60781,43.69081,2014,11,15,   34.12,   25.66,   15.06,   19.54,    6.65,              8.24,   18.94,    4.75,    9.29,              0.49,-999,              2.71
34.60781,43.69081,2014,11,16,   41.91,   24.89,   14.95,   18.71,    7.85,              8.79,   18.51,    4.96,   11.93,              0.23,-999,              1.28
34.60781,43.69081,2014,11,17,   53.13,   23.34,   14.52,   17.74,    5.38,              8.02,   17.43,    0.49,    8.81,              0.56,-999,              3.05
34.60781,43.69081,2014,11,18,   61.16,   21.77,   13.32,   17.32,    1.71,              7.73,   17.03,    0.51,    3.22,              0.61,              3.30,              3.29
